# COLUMN period: Orbital period of the planet [days]
# COLUMN radius: Planet Radius [REarth]
#
,period,radius
174,66.0895318835,1.36986840978
175,12.4189960321,2.80521171846
176,79.9607536453,2.03846144695
177,68.8053085152,2.31865297165
178,187.546402787,1.92829802302
179,56.1948678153,2.06560065779
180,6.55561101669,3.13169399974
181,171.878466944,1.46220043814
182,19.1938589772,1.59885741673
183,22.3578914245,1.89636045825
184,35.064355209,2.0135650624
185,124.410703882,1.72186400508
186,73.9154552374,1.03723416937
187,44.7570506382,2.22293181536
188,2.58289654318,1.13056099725
189,18.0861905314,1.23502445083
190,8.21044787121,1.92735968539
191,101.856027905,2.35886959355
192,23.7447553675,1.95019743248
193,49.0182469525,1.65235019255
194,181.031193628,1.07430498896
195,21.4027337902,2.59489001508
196,13.1241745644,2.74724988962
197,119.115396319,0.966173997937
198,117.597678667,1.03146100112
